MEGFR,Viatura_COD,TIPO_DECIR,ELEMENTO,COD_EQUIPA,CODIGO_ICNF,TIPOLOGIA,MODELO,MARCA,CHASSIS,MATRICULA,UO_DRCNF,BASE,ESTADO,AGFR,LAT_BASE,LONG_BASE,DDI_VIATURA,Ligada_Meios_v1
CNAF,VLCI 17-TX-29,VLCI,CNAF 29,CNAF 29,NULL,NULL,HILUX 4X4 CD CM,TOYOTA,NULL,17-TX-29,ICNF - Norte,NULL,NULL,NORTE,NULL,NULL,4265027,Ligada
CNAF,VLCI 17-TX-32,VLCI,CNAF 32,CNAF 32,NULL,NULL,HILUX 4X4 CD CM,TOYOTA,NULL,17-TX-32,ICNF - Norte,NULL,NULL,NORTE,NULL,NULL,4265030,Ligada
CNAF,VLCI 17-TX-33,VLCI,CNAF 31,CNAF 31,NULL,NULL,HILUX 4X4 CD CM,TOYOTA,NULL,17-TX-33,ICNF - Norte,NULL,NULL,NORTE,NULL,NULL,4265029,Ligada
CNAF,VLCI 17-TX-34,VLCI,CNAF 28,CNAF 28,NULL,NULL,HILUX 4X4 CD CM,TOYOTA,NULL,17-TX-34,ICNF - Norte,NULL,NULL,NORTE,NULL,NULL,4265026,Ligada
CNAF,VLCI 17-TX-35,VLCI,CNAF 34,CNAF 34,NULL,NULL,HILUX 4X4 CD CM,TOYOTA,NULL,17-TX-35,ICNF - Norte,NULL,NULL,NORTE,NULL,NULL,NULL,Ligada
CNAF,VLCI 17-TX-36,VLCI,CNAF 27,CNAF 27,NULL,NULL,HILUX 4X4 CD CM,TOYOTA,NULL,17-TX-36,ICNF - Norte,NULL,NULL,NORTE,NULL,NULL,NULL,Ligada
CNAF,VLCI 17-TX-39,VLCI,CNAF 36,CNAF 36,NULL,NULL,HILUX 4X4 CD CM,TOYOTA,NULL,17-TX-39,ICNF - Centro,NULL,NULL,CENTRO,NULL,NULL,NULL,Ligada
CNAF,VLCI 18-VI-19,VLCI,CNAF 18,CNAF 18,NULL,NULL,L200 4WD,MITSUBISHI,NULL,18-VI-19,ICNF - Norte,NULL,NULL,NORTE,NULL,NULL,3260651,Ligada
CNAF,VLCI 18-VI-20,VLCI,CNAF 06,CNAF 06,NULL,NULL,L200 4WD,MITSUBISHI,NULL,18-VI-20,ICNF - Centro,NULL,NULL,CENTRO,NULL,NULL,5265036,Ligada
CNAF,VLCI 18-VI-22,VLCI,CNAF 14,CNAF 14,NULL,NULL,L200 4WD,MITSUBISHI,NULL,18-VI-22,ICNF - Norte,NULL,NULL,NORTE,NULL,NULL,3260652,Ligada
CNAF,VLCI 18-VI-23,VLCI,CNAF 22,CNAF 22,NULL,NULL,L200 4WD,MITSUBISHI,NULL,18-VI-23,ICNF - Norte,NULL,NULL,NORTE,NULL,NULL,326081,Ligada
CNAF,VLCI 18-VI-27,VLCI,CNAF 05,CNAF 05,NULL,NULL,L200 4WD,MITSUBISHI,NULL,18-VI-27,ICNF - Centro,NULL,NULL,CENTRO,NULL,NULL,5265028,Ligada
CNAF,VLCI 18-VI-31,VLCI,CNAF 01,CNAF 01,NULL,NULL,L200 4WD,MITSUBISHI,NULL,18-VI-31,ICNF - Centro,NULL,NULL,CENTRO,NULL,NULL,5265027,Ligada
CNAF,VLCI 18-VI-33,VLCI,CNAF 40,CNAF 40,NULL,NULL,L200 4WD,MITSUBISHI,NULL,18-VI-33,ICNF - Algarve,NULL,NULL,ALGARVE,NULL,NULL,NULL,Ligada
CNAF,VLCI 18-VI-37,VLCI,CNAF 39,CNAF 39,NULL,NULL,L200 4WD,MITSUBISHI,NULL,18-VI-37,ICNF - Alentejo,NULL,NULL,ALENTEJO,NULL,NULL,NULL,Ligada
CNAF,VLCI 18-VI-39,VLCI,CNAF 18A,CNAF 18A,NULL,NULL,L200 4WD,MITSUBISHI,NULL,18-VI-39,ICNF - Norte,NULL,NULL,NORTE,NULL,NULL,3260650,Ligada
CNAF,VLCI 18-VI-40,VLCI,CNAF 14A,CNAF 14A,NULL,NULL,L200 4WD,MITSUBISHI,NULL,18-VI-40,ICNF - Norte,NULL,NULL,NORTE,NULL,NULL,3260648,Ligada
CNAF,VLCI 18-VI-43,VLCI,CNAF 33,CNAF 33,NULL,NULL,L200 4WD,MITSUBISHI,NULL,18-VI-43,ICNF - Norte,NULL,NULL,NORTE,NULL,NULL,NULL,Ligada
CNAF,VLCI 18-VI-44,VLCI,CNAF 12,CNAF 12,NULL,NULL,L200 4WD,MITSUBISHI,NULL,18-VI-44,ICNF - Lisboa e Vale do Tejo,NULL,NULL,LVT,NULL,NULL,6260608,Ligada
CNAF,VLCI 32-11-OP,VLCI,CNAF 17,CNAF 17,NULL,NULL,Defender 130 2.5 TD5,LAND ROVER,NULL,32-11-OP,ICNF - Norte,NULL,NULL,NORTE,NULL,NULL,NULL,Ligada
CNAF,VLCI 37-14-XA,VLCI,CNAF 43,CNAF 43,NULL,NULL,Defender 130 2.5 TD5,LAND ROVER,NULL,37-14-XA,ICNF - Norte,NULL,NULL,NORTE,NULL,NULL,NULL,Ligada
CNAF,VLCI 41-FH-34,VLCI,CNAF 19,CNAF 19,NULL,NULL,L200 4WD,MITSUBISHI,NULL,41-FH-34,ICNF - Norte,NULL,NULL,NORTE,NULL,NULL,NULL,Ligada
CNAF,VLCI 41-FH-35,VLCI,CNAF 07,CNAF 07,NULL,NULL,L200 4WD,MITSUBISHI,NULL,41-FH-35,ICNF - Centro,NULL,NULL,CENTRO,NULL,NULL,NULL,Ligada
CNAF,VLCI 41-FH-36,VLCI,CNAF 08,CNAF 08,NULL,NULL,L200 4WD,MITSUBISHI,NULL,41-FH-36,ICNF - Centro,NULL,NULL,CENTRO,NULL,NULL,NULL,Ligada
CNAF,VLCI 41-FH-37,VLCI,CNAF 11,CNAF 11,NULL,NULL,L200 4WD,MITSUBISHI,NULL,41-FH-37,ICNF - Centro,NULL,NULL,CENTRO,NULL,NULL,NULL,Ligada
CNAF,VLCI 41-FH-53,VLCI,CNAF 51,CNAF 51,NULL,NULL,L200 4WD,MITSUBISHI,NULL,41-FH-53,ICNF - Norte,NULL,NULL,NORTE,NULL,NULL,NULL,Ligada
CNAF,VLCI 42-DA-17,VLCI,CNAF 16,CNAF 16,NULL,NULL,L200 4WD,MITSUBISHI,NULL,42-DA-17,ICNF - Norte,NULL,NULL,NORTE,NULL,NULL,NULL,Ligada
CNAF,VLCI 43-61-RU,VLCI,CNAF 42,CNAF 42,NULL,NULL,Defender 130 2.5 TD5,LAND ROVER,NULL,43-61-RU,ICNF - Norte,NULL,NULL,NORTE,NULL,NULL,NULL,Ligada
CNAF,VLCI 64-TE-38,VLCI,CNAF 23,CNAF 23,NULL,NULL,HILUX 4X4 CD CM,TOYOTA,NULL,64-TE-38,ICNF - Norte,NULL,NULL,NORTE,NULL,NULL,NULL,Ligada
CNAF,VLCI 64-TE-39,VLCI,CNAF 24,CNAF 24,NULL,NULL,HILUX 4X4 CD CM,TOYOTA,NULL,64-TE-39,ICNF - Norte,NULL,NULL,NORTE,NULL,NULL,5260799,Ligada
CNAF,VLCI 64-TE-40,VLCI,CNAF 25,CNAF 25,NULL,NULL,HILUX 4X4 CD CM,TOYOTA,NULL,64-TE-40,ICNF - Norte,NULL,NULL,NORTE,NULL,NULL,2260522,Ligada
CNAF,VLCI 64-TE-41,VLCI,CNAF 26,CNAF 26,NULL,NULL,HILUX 4X4 CD CM,TOYOTA,NULL,64-TE-41,ICNF - Norte,NULL,NULL,NORTE,NULL,NULL,NULL,Ligada
CNAF,VLCI 81-AO-85,VLCI,CNAF 55,CNAF 55,NULL,NULL,L200 4WD,MITSUBISHI,NULL,81-AO-85,ICNF - Alentejo,NULL,NULL,ALENTEJO,NULL,NULL,NULL,Ligada
CNAF,VLCI 84-11-ZH,VLCI,CNAF 41,CNAF 41,NULL,NULL,Defender 130 2.5 TD5,LAND ROVER,NULL,84-11-ZH,ICNF - Norte,NULL,NULL,NORTE,NULL,NULL,NULL,Ligada
CNAF,VLCI 90-XJ-97,VLCI,CNAF 46,CNAF 46,NULL,NULL,L200 4WD,MITSUBISHI,NULL,90-XJ-97,ICNF - Lisboa e Vale do Tejo,NULL,NULL,LVT,NULL,NULL,NULL,Ligada
CNAF,VLCI 91-XJ-15,VLCI,CNAF 45,CNAF 45,NULL,NULL,L200 4WD,MITSUBISHI,NULL,91-XJ-15,ICNF - Lisboa e Vale do Tejo,NULL,NULL,LVT,NULL,NULL,1260732,Ligada
CNAF,VLCI 91-XJ-25,VLCI,CNAF 38,CNAF 38,NULL,NULL,L200 4WD,MITSUBISHI,NULL,91-XJ-25,ICNF - Lisboa e Vale do Tejo,NULL,NULL,LVT,NULL,NULL,NULL,Ligada
CNAF,VLCI 93-AG-06,VLCI,CNAF 50,CNAF 50,NULL,NULL,L200 4WD,MITSUBISHI,NULL,93-AG-06,ICNF - Norte,NULL,NULL,NORTE,NULL,NULL,NULL,Ligada
CNAF,VLCI 96-FC-84,VLCI,CNAF 09,CNAF 09,NULL,NULL,L200 4WD,MITSUBISHI,NULL,96-FC-84,ICNF - Centro,NULL,NULL,CENTRO,NULL,NULL,6260607,Ligada
CNAF,VLCI 96-FC-86,VLCI,CNAF 20,CNAF 20,NULL,NULL,L200 4WD,MITSUBISHI,NULL,96-FC-86,ICNF - Norte,NULL,NULL,NORTE,NULL,NULL,NULL,Ligada
CNAF,VLCI 96-FC-91,VLCI,CNAF 03,CNAF 03,NULL,NULL,L200 4WD,MITSUBISHI,NULL,96-FC-91,ICNF - Centro,NULL,NULL,CENTRO,NULL,NULL,NULL,Ligada
CNAF,VLCI 96-FC-92,VLCI,CNAF 13,CNAF 13,NULL,NULL,L200 4WD,MITSUBISHI,NULL,96-FC-92,ICNF - Centro,NULL,NULL,CENTRO,NULL,NULL,NULL,Ligada
CNAF,VLCI 96-FC-93,VLCI,CNAF 10,CNAF 10,NULL,NULL,L200 4WD,MITSUBISHI,NULL,96-FC-93,ICNF - Centro,NULL,NULL,CENTRO,NULL,NULL,5260796,Ligada
CNAF,VLCI 96-FC-94,VLCI,CNAF 21,CNAF 21,NULL,NULL,L200 4WD,MITSUBISHI,NULL,96-FC-94,ICNF - Norte,NULL,NULL,NORTE,NULL,NULL,NULL,Ligada
CNAF,VLCI 96-FC-95,VLCI,CNAF 04,CNAF 04,NULL,NULL,L200 4WD,MITSUBISHI,NULL,96-FC-95,ICNF - Centro,NULL,NULL,CENTRO,NULL,NULL,NULL,Ligada
FSBF,MR M09,MR,NULL,NULL,M09,Máquina de Rastos D65EX,KOMATSU,D 65 EX-18E0,92404,NULL,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,MR M07,MR,NULL,NULL,M07,Máquina de Rastos D65EX,KOMATSU,D 65 EX-18E0,92407,NULL,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,MR M05,MR,NULL,NULL,M05,Máquina de Rastos D65EX,KOMATSU,D 65 EX-18E0,92408,NULL,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,MR M06,MR,NULL,NULL,M06,Máquina de Rastos D65EX,KOMATSU,D 65 EX-18E0,92409,NULL,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TR TL01,NULL,NULL,NULL,TL01,Trator Rastos New Holland TK4.100,NEW HOLLAND,TK4 100 M,ZKJK00762,762,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TR TL02,NULL,NULL,NULL,TL02,Trator Rastos New Holland TK4.100,NEW HOLLAND,TK4 100 M,ZKJK00763,763,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TR TL03,NULL,NULL,NULL,TL03,Trator Rastos New Holland TK4.100,NEW HOLLAND,TK4 100 M,ZKJK00709,709,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,GR GG01,NULL,NULL,NULL,GG01,Máquina Giratória de Rastos Doosan DX235,DOOSAN,DX 235 NLC-5,DHKCEBBVVK0001601,NULL,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,GR GG02,NULL,NULL,NULL,GG02,Máquina Giratória de Rastos Doosan DX235,DOOSAN,DX 235 NLC-5,DHKCEBBVAJ0001484,NULL,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,GR GG03,NULL,NULL,NULL,GG03,Máquina Giratória de Rastos Doosan DX235,DOOSAN,DX 235 NLC-5,DHKCEBBVAK0001602,NULL,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,DR DR01,NULL,NULL,NULL,DR01,Destroçador Frontal de Rastos,PRINOTH,RAPTOR 300,10318413,NULL,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
ESF,VLCI 91-XJ-03,VLCI,SF 08-181,SF 08-181,NULL,NULL,L200 4WD,MITSUBISHI,NULL,91-XJ-03,APIFLORA - Associação Agro-Florestal,Odemira,NULL,ALENTEJO,"39,247923","-8,008585",NULL,Ligada
ESF,VLCI 00-UN-81,VLCI,SF 07-161,SF 07-161,NULL,NULL,HILUX 4X4 CD CM,TOYOTA,NULL,00-UN-81,Município da Mealhada,Mealhada,NULL,CENTRO,40.379725,-8.451862,NULL,Ligada
ESF,VLCI AB-98-UZ,VLCI,SF 11-16B,SF 11-16B,NULL,NULL,HILUX 4X4 CD CM,TOYOTA,NULL,AB-98-UZ,Município de Torres Vedras,Torres Vedras,NULL,LVT,39.091819,-9.256816,NULL,Ligada
ESF,VLCI 91-XJ-22,VLCI,SF 13-162,SF 13-162,NULL,NULL,L200 4WD,MITSUBISHI,NULL,91-XJ-22,"NÚMERO SENSAÇÃO, LDA",Coimbra,NULL,CENTRO,40.1777,-8.422551,5260679,Ligada
ESF,VLCI 90-XJ-99,VLCI,SF 13-166,SF 13-166,NULL,NULL,L200 4WD,MITSUBISHI,NULL,90-XJ-99,FLORZÊZERE - Associação de Desenvolvimento Florestal do Concelho de Ferreira do Zêzere,Vila de Rei,NULL,LVT,39.770353,-8.268952,5260787,Ligada
ESF,VLCI 91-XJ-13,VLCI,SF 14-113,SF 14-113,NULL,NULL,L200 4WD,MITSUBISHI,NULL,91-XJ-13,APOSC - Associação para o Ordenamento da Serra da Cabreira,Vieira do Minho,NULL,NORTE,41.633924,-8.139378,4260607,Ligada
ESF,VLCI 16-XO-23,VLCI,SF 15-113,SF 15-113,NULL,NULL,L200 4WD,MITSUBISHI,NULL,16-XO-23,ASVA - Associação de Silvicultores do Vale do Ave,Guimarães,NULL,NORTE,41.337842,-8.559472,4260610,Ligada
ESF,VLCI 91-XJ-00,VLCI,SF 15-16A,SF 15-16A,NULL,NULL,L200 4WD,MITSUBISHI,NULL,91-XJ-00,Associação de Agrupamentos de Baldios Estrela Sul,Covilhã,NULL,CENTRO,40.256502,-7.577687,5260622,Ligada
ESF,VLCI 16-XO-46,VLCI,SF 16-16A,SF 16-16A,NULL,NULL,L200 4WD,MITSUBISHI,NULL,16-XO-46,Serras e Povoados - Associação,Fundão,NULL,CENTRO,40.307429,-7.459792,NULL,Ligada
ESF,VLCI AF-11-RC,VLCI,SF 19-150,SF 19-150,NULL,NULL,HILUX 4X4 CD CM,TOYOTA,NULL,AF-11-RC,Município de Loulé,Loulé,NULL,ALGARVE,37.139122,-8.022375,NULL,Ligada
ESF,VLCI 91-XJ-04,VLCI,SF 20-117,SF 20-117,NULL,NULL,L200 4WD,MITSUBISHI,NULL,91-XJ-04,Freguesia de Mouçós e Lamares,Vila Real,NULL,NORTE,41.293404,-7.703644,4260663,Ligada
ESF,VLCI BC-41-QH,VLCI,SF 20-150,SF 20-150,NULL,NULL,Hilux Tracker 2.4 4x4 CD,Toyota,NULL,BC-41-QH,Município de Silves,Silves,NULL,ALGARVE,37.189039,-8.440116,NULL,Ligada
ESF,VLCI 91-XJ-17,VLCI,SF 21-117,SF 21-117,NULL,NULL,L200 4WD,MITSUBISHI,NULL,91-XJ-17,AFLODOUNORTE - Associação Florestal do Vale do Douro Norte,Carrazeda de Ansiães,NULL,NORTE,41.46002,-7.469137,4260664,Ligada
ESF,VLCI 42-DA-15,VLCI,SF 22-117,SF 22-117,NULL,NULL,KB4TNJNBZL6 (L200),MITSUBISHI,NULL,42-DA-15,Município de Vila Flor,Vila Flor,NULL,NORTE,41.308855,-7.153771,NULL,Ligada
ESF,VLCI 16-XO-29,VLCI,SF 39-164,SF 39-164,NULL,NULL,L200 4WD,MITSUBISHI,NULL,16-XO-29,Associação de Produtores Florestais de Pampilhosa da Serra - APFPS,Pampilhosa da Serra,NULL,CENTRO,40.045624,-7.952348,5260712,Ligada
ESF,VLCI 91-XJ-10,VLCI,SF 42-165,SF 42-165,NULL,NULL,L200 4WD,MITSUBISHI,NULL,91-XJ-10,Freguesia do Touro,Vila Nova de Paiva,NULL,CENTRO,40.894519,-7.744499,NULL,Ligada
ESF,VLCI 16-XO-38,VLCI,SF 43-165,SF 43-165,NULL,NULL,L200 4WD,MITSUBISHI,NULL,16-XO-38,CEDRUS - Asociação de Produtores Florestai de Viseu,Viseu,NULL,CENTRO,40.662758,-7.908585,5260766,Ligada
ESF,VLCI 16-XO-41,VLCI,SF 44-165,SF 44-165,NULL,NULL,L200 4WD,MITSUBISHI,NULL,16-XO-41,Associação de Produtores Florestais do Planalto Beirão,Nelas,NULL,CENTRO,40.436945,-8.002095,NULL,Ligada
ESF,VLCI 91-XJ-02,VLCI,SF 45-118,SF 45-118,,NULL,L200 4WD,MITSUBISHI,NULL,91-XJ-02,Comunidade Local dos Baldios de Covas do Barroso,Boticas,NULL,NORTE,41.635456,-7.783215,4260577,Ligada
ESF,VLCI 16-XO-31,VLCI,SF 46-115,SF 46-115,NULL,NULL,L200 4WD,MITSUBISHI,NULL,16-XO-31,Associação Florestal de Entre Douro e Tâmega,Resende,NULL,NORTE,41.176913,-8.145437,3260603,Ligada
ESF,VLCI 91-XJ-06,VLCI,SF 46-118,SF 46-118,NULL,NULL,L200 4WD,MITSUBISHI,NULL,91-XJ-06,Freguesia de Algoso Campo de Víboras e Uva,Vimioso,NULL,NORTE,41.470412,-6.575553,3260634,Ligada
ESF,VLCI 16-XO-47,VLCI,SF 47-118,SF 47-118,NULL,NULL,L200 4WD,MITSUBISHI,NULL,16-XO-47,Freguesia de Venda Nova e Pondras,Montalegre,NULL,NORTE,41.680737,-7.94663,NULL,Ligada
ESF,VLCI 91-XJ-16,VLCI,SF 48-118,SF 48-118,NULL,NULL,L200 4WD,MITSUBISHI,NULL,91-XJ-16,AGBATA - Associação do Agrupamento dos Baldios de Terras de Aguiar,Vila Pouca de Aguiar,NULL,NORTE,41.496572,-7.643447,4260581,Ligada
ESF,VLCI 16-XO-40,VLCI,SF 49-118,SF 49-118,NULL,NULL,L200 4WD,MITSUBISHI,NULL,16-XO-40,APATA - Associação de Produtores Agrícolas Tradicionais e Ambientais,Mogadouro,NULL,NORTE,41.345388,-6.705556,3260635,Ligada
ESF,VLCI 97-OF-92,VLCI,SF 53-118,SF 53-118,NULL,NULL,L200 4WD,MITSUBISHI,NULL,97-OF-92,APATA - Associação de Produtores Agrícolas Tradicionais e Ambientais,Macedo de Cavaleiros,NULL,NORTE,41.345388,-6.705556,NULL,Ligada
ESF,VLCI AV-50-LM,VLCI,SF 54-118,SF 54-118,NULL,NULL,L2000 4WD DC Invite,MITSUBISHI,NULL,AV-50-LM,APATA - Associação de Produtores Agrícolas Tradicionais e Ambientais,Vimioso,NULL,NORTE,41.345388,-6.705556,NULL,Ligada
ESF,VLCI 97-MP-97,VLCI,SF 55-118,SF 55-118,NULL,NULL,L200,MITSUBISHI,NULL,97-MP-97,Junta de Freguesia de Mirandela,Mirandela,NULL,NORTE,41.458859,-7.185982,NULL,Ligada
ESF,VLCI BC-11-AN,VLCI,SF 56-118,SF 56-118,NULL,NULL,HILUX 2.5D D-4D 2WC CD,Toyota Hilux,NULL,BC-11-AN,Junta de Freguesia de Miranda do Douro,Miranda do Douro,NULL,NORTE,41.496094,-6.273368,NULL,Ligada
ESF,VLCI BF-92-GI,VLCI,SF 57-118,SF 57-118,NULL,NULL,L200,MITSUBISHI,NULL,BF-92-GI,Junta de Freguesia de Mirandela,Mirandela,NULL,NORTE,41.458859,-7.185982,NULL,Ligada
ESF,VLCI 77-AA-35,VLCI,SF 58-118,SF 58-118,NULL,NULL,L200,MITSUBISHI,NULL,77-AA-35,AFACC - Associação Florestal e Ambiental do Concelho de Chaves,Chaves,NULL,NORTE,41.73822,-7.478369,NULL,Ligada
FSBF,DR DR02,NULL,NULL,NULL,DR02,Destroçador Frontal de Rastos,PRINOTH,RAPTOR 300,10318414,NULL,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,PM VT01,NULL,NULL,NULL,VT01,Porta Máquinas MAN TGS 33.460 6x4,MAN,TGS 33.460 6x4 BLS,WMA30SZZ8LM838688,34-ZE-45,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,PM VT02,NULL,NULL,NULL,VT02,Porta Máquinas MAN TGS 33.460 6x4,MAN,TGS 33.460 6x4 BLS,WMA30SZZ8LM838514,34-ZE-46,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,PM VT03,NULL,NULL,NULL,VT03,Porta Máquinas MAN TGS 33.460 6x4,MAN,TGS 33.460 6x4 BLS,WMA30SZZ7LM838682,34-ZE-47,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TFA1,NULL,NULL,NULL,TFA1,Trator Valtra Serie A (114cv),Serie A (114CV),VALTRA,YK5A114H0LS323027,AE-03-NH,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TFF1,NULL,NULL,NULL,TFF1,Trator Valtra Serie F (105cv),VALTRA,SÉRIE F (105cv),ZPJ542ACCMRF00164,AE-88-NG,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TR TL04,NULL,NULL,NULL,TL04,Trator Rastos New Holland TK4.100,NEW HOLLAND,TK4 100 M,ZLJK00953,953,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TR TL05,NULL,NULL,NULL,TL05,Trator Rastos New Holland TK4.100,NEW HOLLAND,TK4 100 M,ZLJK00866,866,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TR TL06,NULL,NULL,NULL,TL06,Trator Rastos New Holland TK4.100,TK4 100 M,New Holland,ZLJK00889,889,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TFF2,NULL,NULL,NULL,TFF2,Trator Valtra Serie F (105cv),VALTRA,SÉRIE F (105cv),ZPJ542ACTMRF00165,AE-86-NG,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TFA2,NULL,NULL,NULL,TFA2,Trator Valtra Serie A (114cv),Serie A (114CV),VALTRA,YK5A114H0LS322013,AE-02-NH,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TFA3,NULL,NULL,NULL,TFA3,Trator Valtra Serie A (114cv),Serie A (114CV),VALTRA,YK5A114H0LS323025,AE-96-NG,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TFA4,NULL,NULL,NULL,TFA4,Trator Valtra Serie A (114cv),Serie A (114CV),VALTRA,YK5A114H0LS324013,AE-01-NH,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TFA5,NULL,NULL,NULL,TFA5,Trator Valtra Serie A (114cv),Serie A (114CV),VALTRA,YK5A114H0LS322034,AE-97-NG,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TFA6,NULL,NULL,NULL,TFA6,Trator Valtra Serie A (114cv),Serie A (114CV),VALTRA,YK5A114H0LS323035,AE-99-NG,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TFA7,NULL,NULL,NULL,TFA7,Trator Valtra Serie A (114cv),Serie A (114CV),VALTRA,YK5A114H0LS324010,AE-00-NH,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TFA8,NULL,NULL,NULL,TFA8,Trator Valtra Serie A (114cv),Serie A (114CV),Valtra,YK5A114H0LS322018,AE-98-NG,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TFA9,NULL,NULL,NULL,TFA9,Trator Valtra Serie A (114cv),Série A (114cv),Valtra,YK5A114H0LS325020,AE-05-NH,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TFA10,NULL,NULL,NULL,TFA10,Trator Valtra Serie A (114cv),Serie A (114CV),VALTRA,YK5A114H0LS325008,AE-04-NH,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,MR M11,NULL,NULL,NULL,M11,Máquina de Rastos D37,KOMATSU,D37EX,85448,NULL,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,MR M12,NULL,NULL,NULL,M12,Máquina de Rastos D37,KOMATSU,D37EX,85501,NULL,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,MR M13,NULL,NULL,NULL,M13,Máquina de Rastos D37,KOMATSU,D37EX,85507,NULL,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TF1,NULL,NULL,NULL,TF1,Trator Valtra Série T (214cv),Serie T (214CV),Valtra,YK5T214HOKS149017,21-ZD-16,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TF2,NULL,NULL,NULL,TF2,Trator Valtra Série T (214cv),Série T (214cv),Valtra,YK5T214HOKS150014,21-ZD-15,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TF3,NULL,NULL,NULL,TF3,Trator Valtra Série T (214cv),VALTRA,SÉRIE T (214cv),YK5T214HOKS151020,21-ZD-18,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TF4,NULL,NULL,NULL,TF4,Trator Valtra Série T (214cv),VALTRA,SÉRIE T (214cv),YK5T214HOKS151036,21-ZD-14,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TF5,NULL,NULL,NULL,TF5,Trator Valtra Série T (214cv),Serie T (214CV),VALTRA,YK5T214HOKS154014,21-ZD-17,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TF6,NULL,NULL,NULL,TF6,Trator Valtra Série T (214cv),Serie T (214CV),VALTRA,YK5T214HOKS154022,21-ZD-24,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TF7,NULL,NULL,NULL,TF7,Trator Valtra Série T (214cv),Serie T (214CV),VALTRA,YK5T214HOKS155020,21-ZD-23,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TF8,NULL,NULL,NULL,TF8,Trator Valtra Série T (214cv),Serie T (214CV),VALTRA,YK5T214HOKS156005,21-ZD-21,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TF9,NULL,NULL,NULL,TF9,Trator Valtra Série T (214cv),Serie T (214CV),VALTRA,YK5T214HOKS156021,21-ZD-19,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TF10,NULL,NULL,NULL,TF10,Trator Valtra Série T (214cv),VALTRA,SÉRIE T (214cv),YK5T214HOKS157034,21-ZD-20,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
