MEGFR,TipoTerminal,DDI,UnidadeFuncional,Entidade,RadioUserAlias,COD_EQUIPA,Estado,NUTSIII,Indicativo_Operacional_Radio,Ligado_Meios_v1
ESF,Portatil,3260614,FLOREST'ÁGUA - Associação de Produtores Florestais e Regantes de São Martinho,ESF,SF 14-118.2 TT,SF 14-118,1,Terras de Trás-Os-Montes,S_F_CATORZE_MIRANDA_DO_DOURO,Ligado (COD_EQUIPA)
ESF,Portatil,3260615,AFLOCAF - Associação de Produtores Florestais do Concelho de Alfândega da Fé,ESF,SF 19-118 TT,SF 19-118,1,Terras de Trás-Os-Montes,S_F_DEZANOVE_ALFÂNDEGA DA FÉ,Ligado (DDI)
ESF,Viatura,3260616,AFLOCAF - Associação de Produtores Florestais do Concelho de Alfândega da Fé,ESF,SF 19-118.2 TT,SF 19-118,1,Terras de Trás-Os-Montes,S_F_DEZANOVE_ALFÂNDEGA DA FÉ,Ligado (DDI)
ESF,Portatil,3260617,APFNT - Associação de Produtores Florestais do Nordeste Transmontano,ESF,SF 21-118 TT,SF 21-118,1,Terras de Trás-Os-Montes,S_F_VINTE_E_UM_MOGADOURO,Ligado (DDI)
ESF,Portatil,3260618,APFNT - Associação de Produtores Florestais do Nordeste Transmontano,ESF,SF 21-118.2 TT,SF 21-118,1,Terras de Trás-Os-Montes,S_F_VINTE_E_UM_MOGADOURO,Ligado (COD_EQUIPA)
ESF,Portatil,3260619,ARBOREA - Associação Agro-Florestal e Ambiental da Terra Fria Transmontana,ESF,SF 23-118 TT,SF 23-118,1,Terras de Trás-Os-Montes,S_F_VINTE_E_TRÊS_VINHAIS,Ligado (DDI)
ESF,Portatil,3260620,ARBOREA - Associação Agro-Florestal e Ambiental da Terra Fria Transmontana,ESF,SF 23-118.2 TT,SF 23-118,1,Terras de Trás-Os-Montes,S_F_VINTE_E_TRÊS_VINHAIS,Ligado (COD_EQUIPA)
ESF,Portatil,3260621,Município de Mirandela,ESF,SF 28-118 TT,SF 28-118,1,Terras de Trás-Os-Montes,S_F_VINTE_E_OITO_MIRANDELA,Ligado (DDI)
ESF,Portatil,3260622,Município de Mirandela,ESF,SF 28-118.2 TT,SF 28-118,1,Terras de Trás-Os-Montes,S_F_VINTE_E_OITO_MIRANDELA,Ligado (COD_EQUIPA)
ESF,Portatil,3260623,Município de Vimioso,ESF,SF 29-118 TT,SF 29-118,1,Terras de Trás-Os-Montes,S_F_VINTE_E_NOVE_VIMIOSO,Ligado (DDI)
ESF,Portatil,3260624,Município de Vimioso,ESF,SF 29-118.2 TT,SF 29-118,1,Terras de Trás-Os-Montes,S_F_VINTE_E_NOVE_VIMIOSO,Ligado (COD_EQUIPA)
ESF,Viatura,3260625,Freguesia de Ervedosa,ESF,SF 33-118 TT,SF 33-118,1,Terras de Trás-Os-Montes,S_F_TRINTA_E_TRÊS_VINHAIS,Ligado (DDI)
ESF,Portatil,3260626,Freguesia de Ervedosa,ESF,SF 33-118.2 TT,SF 33-118,1,Terras de Trás-Os-Montes,S_F_TRINTA_E_TRÊS_VINHAIS,Ligado (DDI)
ESF,Viatura,3260627,APATA - Associação de Produtores Agrícolas Tradicionais e Ambientais,ESF,SF 34-118 TT,SF 34-118,1,Terras de Trás-Os-Montes,S_F_TRINTA_E_QUATRO_BRAGANÇA,Ligado (DDI)
ESF,Portatil,3260628,APATA - Associação de Produtores Agrícolas Tradicionais e Ambientais,ESF,SF 34-118.2 TT,SF 34-118,1,Terras de Trás-Os-Montes,S_F_TRINTA_E_QUATRO_BRAGANÇA,Ligado (DDI)
ESF,Viatura,3260629,APATA - Associação de Produtores Agrícolas Tradicionais e Ambientais,ESF,SF 35-118 TT,SF 35-118,1,Terras de Trás-Os-Montes,S_F_TRINTA_E_CINCO_BRAGANÇA,Ligado (DDI)
ESF,Portatil,3260630,APATA - Associação de Produtores Agrícolas Tradicionais e Ambientais,ESF,SF 35-118.2 TT,SF 35-118,1,Terras de Trás-Os-Montes,S_F_TRINTA_E_CINCO_BRAGANÇA,Ligado (DDI)
ESF,Portatil,3260631,APATA - Associação de Produtores Agrícolas Tradicionais e Ambientais,ESF,SF 44-118 TT,SF 44-118,1,Terras de Trás-Os-Montes,S_F_QUARENTA_E_QUATRO_MOGADOURO,Ligado (DDI)
ESF,Portatil,3260632,APATA - Associação de Produtores Agrícolas Tradicionais e Ambientais,ESF,SF 44-118.2 TT,SF 44-118,1,Terras de Trás-Os-Montes,S_F_QUARENTA_E_QUATRO_MOGADOURO,Ligado (COD_EQUIPA)
ESF,Portatil,3260633,Freguesia de Algoso Campo de Víboras e Uva,ESF,SF 46-118 TT,SF 46-118,1,Terras de Trás-Os-Montes,S_F_QUARENTA_E_SEIS_VIMIOSO,Ligado (DDI)
ESF,Viatura,3260634,Freguesia de Algoso Campo de Víboras e Uva,ESF,SF 46-118.2 TT,SF 46-118,1,Terras de Trás-Os-Montes,S_F_QUARENTA_E_SEIS_VIMIOSO,Ligado (DDI)
ESF,Viatura,3260635,APATA - Associação de Produtores Agrícolas Tradicionais e Ambientais,ESF,SF 49-118.2 TT,SF 49-118,1,Terras de Trás-Os-Montes,S_F_QUARENTA_E_NOVE_MOGADOURO,Ligado (DDI)
ESF,Portatil,3260636,APATA - Associação de Produtores Agrícolas Tradicionais e Ambientais,ESF,SF 53-118.2 TT,SF 53-118,1,Terras de Trás-Os-Montes,S_F_CINQUENTA_E_TRÊS_MACEDO_DE_CAVALEIROS,Ligado (DDI)
ESF,Portatil,3260637,APATA - Associação de Produtores Agrícolas Tradicionais e Ambientais,ESF,SF 54-118 TT,SF 54-118,1,Terras de Trás-Os-Montes,NULL,Ligado (DDI)
ESF,Portatil,3260638,APATA - Associação de Produtores Agrícolas Tradicionais e Ambientais,ESF,SF 54-118.2 TT,SF 54-118,1,Terras de Trás-Os-Montes,NULL,Ligado (COD_EQUIPA)
ESF,Viatura,3260639,Conselho Directivo dos Baldios de Riba de Âncora,ESF,SF 01-111.2 AM,SF 01-111,1,Alto Minho,S_F_UM_CAMINHA,Ligado (DDI)
ESF,Viatura,3260640,ASVA - Associação de Silvicultores do Vale do Ave,ESF,SF 01-113.2 MP,SF 01-113,1,Área Metropolitana do Porto,S_F_UM_TROFA,Ligado (DDI)
ESF,Viatura,3260641,Portucalea-Associação Florestal do Grande Porto,ESF,SF 01-114.2 MP,SF 01-114,1,Área Metropolitana do Porto,S_F_UM_VILA_NOVA_DE_GAIA,Ligado (DDI)
ESF,Viatura,3260642,Associação Florestal de Entre Douro e Vouga,ESF,SF 02-116.2 MP,SF 02-116,1,Área Metropolitana do Porto,S_F_DOIS_OIVEIRA_DE_AZEMEIS,Ligado (DDI)
ESF,Viatura,3260643,Associação Florestal de Entre Douro e Vouga,ESF,SF 06-116.2 MP,SF 06-116,1,Área Metropolitana do Porto,S_F_SEIS_AROUCA,Ligado (DDI)
ESF,Viatura,3260644,Município de Vale de Cambra,ESF,SF 07-116.2 MP,SF 07-116,1,Área Metropolitana do Porto,S_F_SETE_VALE_DE_CAMBRA,Ligado (DDI)
ESF,Viatura,3260645,Conselho Directivo dos Baldios de Ansiães,ESF,SF 12-115.2 TS,SF 12-115,1,Tâmega e Sousa,S_F_DOZE_AMARANTE,Ligado (DDI)
ESF,Portatil,3260646,Município de Vila Flor,ESF,SF 22-117 TT,SF 22-117,1,Terras de Trás-Os-Montes,NULL,Ligado (DDI)
ESF,Portatil,3260647,Município de Vila Flor,ESF,SF 22-117.2 TT,SF 22-117,1,Terras de Trás-Os-Montes,NULL,Ligado (COD_EQUIPA)
CNAF,Viatura,3260648,"PF Boalhosa, PF Entre Vez e Coura, PF Serra de Arga",CNAF,SF CNAF14A AM,CNAF 14A,1,Alto Minho,CNAF_CATORZE_A_PONTE_DE_LIMA,Ligado (DDI)
CNAF,Portatil,3260649,"PF Boalhosa, PF Entre Vez e Coura, PF Serra de Arga",CNAF,SF CNAF14A2 AM,CNAF 14A,1,Alto Minho,CNAF_CATORZE_A_PONTE_DE_LIMA,Ligado (DDI)
CNAF,Viatura,3260650,Perímetro Florestal da Serra do Marão e Meia Via,CNAF,SF CNAF18A TS,CNAF 18A,1,Tâmega e Sousa,NULL,NÃO ligado
CNAF,Viatura,3260651,Perímetro Florestal da Serra do Marão e Meia Via,CNAF,SF CNAF18 TS,CNAF 18,1,Tâmega e Sousa,CNAF_DEZOITO_AMARANTE,Ligado (DDI)
CNAF,Viatura,3260652,PF Entre Lima e Neiva / MN Gelfa e Camarido,CNAF,SF CNAF14 AM,CNAF 14,1,Alto Minho,CNAF_CATORZE_PONTE_DE_LIMA,Ligado (DDI)
CNAF,Portatil,3260653,PNPG - Ponte da Barca,CNAF,SF CNAF28.2 AM,CNAF 28,1,Alto Minho,CNAF_VINTE_E_OITO_PONTE_DA_BARCA,Ligado (DDI)
CNAF,Portatil,3260654,"PF Santa Luzia, PF Serra de Arga",CNAF,SF CNAF15 AM,CNAF 15,1,Alto Minho,CNAF_QUINZE_VIANA_DO_CASTELO,Ligado (DDI)
CNAF,Portatil,3260655,PNPG - Melgaço,CNAF,SF CNAF31.2 AM,CNAF 31,1,Alto Minho,CNAF_TRINTA_E_UM_MELGAÇO,Ligado (COD_EQUIPA)
CNAF,Portatil,3260656,V. Castelo - diversos: PF Arga/MN Camarido/ PF entre Lima e Neiva / PF Entre Vez e Coura,CNAF,SF CNAF41 AM,CNAF 41,1,Alto Minho,CNAF_QUARENTA_E_UM_VIANA_DO_CASTELO,Ligado (COD_EQUIPA)
CNAF,Portatil,3260657,PNPG - Melgaço,CNAF,SF CNAF32.2 AM,CNAF 32,1,Alto Minho,CNAF_TRINTA_E_DOIS_MELGAÇO,Ligado (DDI)
CNAF,Portatil,3260658,PNPG - Arcos de Valdevez,CNAF,SF CNAF25.2 AM,CNAF 25,1,Alto Minho,CNAF_VINTE_E_CINCO_ARCOS_DE_VALDEVEZ,Ligado (COD_EQUIPA)
CNAF,Portatil,3260659,Perímetro Florestal da Serra do Marão e Meia Via,CNAF,SF CNAF18A2 TS,CNAF 18A,1,Tâmega e Sousa,NULL,NÃO ligado
CNAF,Portatil,3260660,PNPG - Ponte da Barca,CNAF,SF CNAF26.2 AM,CNAF 26,1,Alto Minho,CNAF_VINTE_E_SEIS_PONTE_DA_BARCA,Ligado (COD_EQUIPA)
CNAF,Portatil,3260661,PF Vieira e Monte Crasto,CNAF,SF CNAF16 AM,CNAF 16,1,Alto Minho,CNAF_DEZASSEIS_VILA_NOVA_DE_CERVEIRA,Ligado (DDI)
CNAF,Portatil,3260662,PNPG - Arcos de Valdevez,CNAF,SF CNAF24.2 AM,CNAF 24,1,Alto Minho,CNAF_VINTE_E_QUATRO_ARCOS_DE_VALDEVEZ,Ligado (COD_EQUIPA)
CNAF,Portatil,3260663,PF Entre Lima e Neiva / MN Gelfa e Camarido,CNAF,SF CNAF14.2 AM,CNAF 14,1,Alto Minho,CNAF_CATORZE_PONTE_DE_LIMA,Ligado (DDI)
VN,Portatil,3260664,Parque Nacional da Peneda-Gerês,VN,SF 1VN06 AM,SF 1VN06,1,Alto Minho,NULL,Ligado (DDI)
CNAF,Portatil,3260665,"PF Santa Luzia, PF Serra de Arga",CNAF,SF CNAF15.2 AM,CNAF 15,1,Alto Minho,CNAF_QUINZE_VIANA_DO_CASTELO,Ligado (COD_EQUIPA)
CNAF,Portatil,3260667,PNPG - Arcos de Valdevez,CNAF,SF CNAF24 AM,CNAF 24,1,Alto Minho,CNAF_VINTE_E_QUATRO_ARCOS_DE_VALDEVEZ,Ligado (DDI)
CNAF,Portatil,3260668,PNPG - Arcos de Valdevez,CNAF,SF CNAF25 AM,CNAF 25,1,Alto Minho,CNAF_VINTE_E_CINCO_ARCOS_DE_VALDEVEZ,Ligado (DDI)
CNAF,Portatil,3260669,PNPG - Ponte da Barca,CNAF,SF CNAF26 AM,CNAF 26,1,Alto Minho,CNAF_VINTE_E_SEIS_PONTE_DA_BARCA,Ligado (DDI)
CNAF,Portatil,3260670,PNPG - Ponte da Barca,CNAF,SF CNAF28 AM,CNAF 28,1,Alto Minho,CNAF_VINTE_E_OITO_PONTE_DA_BARCA,Ligado (COD_EQUIPA)
CNAF,Portatil,3260671,PNPG - Melgaço,CNAF,SF CNAF31 AM,CNAF 31,1,Alto Minho,CNAF_TRINTA_E_UM_MELGAÇO,Ligado (DDI)
CNAF,Portatil,3260672,PNPG - Melgaço,CNAF,SF CNAF32 AM,CNAF 32,1,Alto Minho,CNAF_TRINTA_E_DOIS_MELGAÇO,Ligado (COD_EQUIPA)
CNAF,Portatil,3260673,V. Castelo - diversos: PF Arga/MN Camarido/ PF entre Lima e Neiva / PF Entre Vez e Coura,CNAF,SF CNAF41.2 AM,CNAF 41,1,Alto Minho,CNAF_QUARENTA_E_UM_VIANA_DO_CASTELO,Ligado (DDI)
VN,Portatil,3260674,Equipa do PN Douro Internacional,VN,SF 1VN04 TT,SF 1VN04,1,Terras de Trás-Os-Montes,NULL,Ligado (DDI)
CNAF,Portatil,3260675,PN Douro Internacional,CNAF,SF CNAF35.2 TT,CNAF 35,1,Terras de Trás-Os-Montes,CNAF_TRINTA_E_CINCO_MIRANDA_DO_DOURO,Ligado (COD_EQUIPA)
CNAF,Portatil,3260676,"PF Serra da Coroa, PF Deilão e PF Serra da Nogueira",CNAF,SF CNAF22.2 TT,CNAF 22,1,Terras de Trás-Os-Montes,CNAF_VINTE_E_DOIS_BRAGANÇA,Ligado (DDI)
CNAF,Portatil,3260677,PN Montesinho,CNAF,SF CNAF34.2 TT,CNAF 34,1,Terras de Trás-Os-Montes,CNAF_TRINTA_E_QUATRO_BRAGANÇA,Ligado (COD_EQUIPA)
VN,Portatil,3260678,Equipa do PN Montesinho,VN,SF 1VN01 TT,SF 1VN01,1,Terras de Trás-Os-Montes,NULL,Ligado (DDI)
CNAF,Portatil,3260679,PN Montesinho,CNAF,SF CNAF34 TT,CNAF 34,1,Terras de Trás-Os-Montes,CNAF_TRINTA_E_QUATRO_BRAGANÇA,Ligado (DDI)
CNAF,Portatil,3260680,PN Douro Internacional,CNAF,SF CNAF35 TT,CNAF 35,1,Terras de Trás-Os-Montes,CNAF_TRINTA_E_CINCO_MIRANDA_DO_DOURO,Ligado (DDI)
EGFR,Portatil,3260681,GFR - Norte,GFR,SF NSR AM1 AM,GFR AM,1,Ave,NULL,Ligado (DDI)
EGFR,Portatil,3260682,GFR - Norte,GFR,SF NSR TTM1 TT,GFR TT,1,Terras de Trás-Os-Montes,NULL,NÃO ligado
EGFR,Portatil,3260683,GFR - Norte,GFR,SF NSR TTM2 TT,GFR TT,1,Terras de Trás-Os-Montes,NULL,NÃO ligado
EGFR,Portatil,3260684,GFR - Norte,GFR,SF NSR TTM3 TT,GFR BC2,1,Terras de Trás-Os-Montes,NULL,NÃO ligado
EGFR,Portatil,3260685,GFR - Norte,GFR,SF NSR AM2 AM,GFR AM,1,Alto Minho,NULL,Ligado (DDI)
EGFR,Portatil,3260686,GFR - Norte,GFR,SF NSR AM3 AM,GFR AM,1,Alto Minho,NULL,Ligado (DDI)
EGFR,Portatil,3260687,GFR - Norte,GFR,SF NSR AM4 AM,GFR AM,1,Alto Minho,NULL,Ligado (DDI)
EGFR,Portatil,3260688,GFR - Norte,GFR,SF NSR TTM4 TT,GFR TT,1,Alto Minho,NULL,NÃO ligado
EGFR,Portatil,3260689,GFR - Norte,GFR,SF NSR AMP1 MP,GFR AMP,1,Área Metropolitana do Porto,NULL,NÃO ligado
EGFR,Portatil,3260690,GFR - Norte,GFR,SF NSR AMP2 MP,GFR AMP,1,Região de Leiria,NULL,NÃO ligado
EGFR,Portatil,3260691,GFR - Norte,GFR,SF NSR AMP3 MP,GFR AMP,1,Área Metropolitana do Porto,NULL,NÃO ligado
EGFR,Portatil,3260692,GFR - Norte,GFR,SF NSR AMP4 MP,GFR AMP,1,Viseu Dão Lafões,NULL,Ligado (DDI)
EGFR,Portatil,3260693,GFR - Norte,GFR,SF NSR TS1 TS,GFR TS,1,Região de Leiria,NULL,Ligado (DDI)
EGFR,Portatil,3260694,GFR - Norte,GFR,SF NSR TS2 TS,GFR TS,1,Tâmega e Sousa,NULL,Ligado (DDI)
EGFR,Portatil,3260695,GFR - Norte,GFR,SF NSR TS3 TS,GFR TS,1,Tâmega e Sousa,NULL,Ligado (DDI)
EGFR,Portatil,3260696,GFR - Norte,GFR,SF NSR TS4 TS,GFR TS,1,Tâmega e Sousa,NULL,NÃO ligado
EGFR,Viatura,3260697,GFR - Norte,GFR,SF NSR_TTM5 TT,GFR_TT,1,Terras de Trás-Os-Montes,NULL,NÃO ligado
ESF,Portatil,3260698,Junta de Freguesia de Mirandela,ESF,SF 55-118 TT,SF 55-118,1,Terras de Trás-Os-Montes,NULL,Ligado (DDI)
ESF,Portatil,3260699,Junta de Freguesia de Mirandela,ESF,SF 55-118.2 TT,SF 55-118,1,Terras de Trás-Os-Montes,NULL,Ligado (COD_EQUIPA)
ESF,Portatil,3260700,Junta de Freguesia de Mirandela,ESF,SF 57-118 TT,SF 57-118,1,Terras de Trás-Os-Montes,NULL,Ligado (DDI)
ESF,Portatil,3260701,Junta de Freguesia de Mirandela,ESF,SF 57-118.2 TT,SF 57-118,1,Terras de Trás-Os-Montes,NULL,Ligado (COD_EQUIPA)
ESF,Portatil,3260702,Junta de Freguesia de Miranda do Douro,ESF,SF 56-118 TT,SF 56-118,1,Terras de Trás-Os-Montes,NULL,Ligado (DDI)
ESF,Portatil,3260703,Junta de Freguesia de Miranda do Douro,ESF,SF 56-118.2 TT,SF 56-118,1,Terras de Trás-Os-Montes,NULL,Ligado (COD_EQUIPA)
CNAF,Viatura,326081,"PF Serra da Coroa, PF Deilão e PF Serra da Nogueira",CNAF,SF CNAF22 TT,CNAF 22,1,Terras de Trás-Os-Montes,CNAF_VINTE_E_DOIS_BRAGANÇA,Ligado (DDI)
ESF,Portatil,3261006,Portucalea-Associação Florestal do Grande Porto,ESF,SF 01-114 PT,SF 01-114,1,Área Metropolitana do Porto,S_F_UM_VILA_NOVA_DE_GAIA,Ligado (COD_EQUIPA)
ESF,Portatil,3261016,Conselho Directivo dos Baldios de Ansiães,ESF,SF 12-115 PT,SF 12-115,1,Tâmega e Sousa,S_F_DOZE_AMARANTE,Ligado (DDI)
ESF,Portatil,4260500,FLORESTA 21-Associação de Produtores Florestais do Perímetro de Leomil,ESF,SF 01-117 DR,SF 01-117,1,Douro,S_F_UM_MOIMENTA_DA_BEIRA,Ligado (DDI)
ESF,Portatil,4260501,Conselho Directivo dos Baldios do Cabril,ESF,SF 06-118 AT,SF 06-118,1,Alto Tâmega e Barroso,S_F_SEIS_MONTALEGRE,Ligado (DDI)
ESF,Portatil,4260502,Associação de Produtores Florestais do Vale da Campeã,ESF,SF 08-117 DR,SF 08-117,1,Douro,S_F_OITO_VILA_REAL,Ligado (DDI)
ESF,Portatil,4260503,Conselho Directivo dos Baldios de Outeiro,ESF,SF 08-118 AT,SF 08-118,1,Alto Tâmega e Barroso,S_F_OITO_MONTALEGRE,Ligado (DDI)
ESF,Portatil,4260504,RIBAFLOR-Associação Florestal das Terras de Ribadouro,ESF,SF 09-117 DR,SF 09-117,1,Douro,S_F_NOVE_LAMEGO,Ligado (DDI)
ESF,Portatil,4260505,NATURA VIVA - Associação Ambiental e Florestal de Vale de Nogueiras,ESF,SF 11-117 DR,SF 11-117,1,Douro,S_F_ONZE_VILA_REAL,Ligado (DDI)
ESF,Portatil,4260506,AFACC - Associação Florestal e Ambiental do Concelho de Chaves,ESF,SF 12-118 AT,SF 12-118,1,Alto Tâmega e Barroso,S_F_DOZE_CHAVES,Ligado (DDI)
ESF,Portatil,4260507,Assembleia de Compartes dos Baldios de Várzea da Serra-Associação de Promoção dos Interesses dos Compartes da Freguesia de Várzea da Serra,ESF,SF 13-117 DR,SF 13-117,1,Douro,S_F_TREZE_TAROUCA,Ligado (DDI)
ESF,Portatil,4260508,Freguesia de São Martinho de Anta,ESF,SF 14-117 DR,SF 14-117,1,Douro,S_F_CATORZE_SABROSA,Ligado (DDI)
ESF,Portatil,4260509,Município de Freixo de Espada à Cinta,ESF,SF 15-117 DR,SF 15-117,1,Douro,S_F_QUINZE_FREIXO_DE_ESPADA_À_CINTA,Ligado (DDI)
ESF,Portatil,4260510,Município de São João da Pesqueira,ESF,SF 16-117 DR,SF 16-117,1,Douro,S_F_DEZASSEIS_SÃO_JOÃO_DA_PESQUEIRA,Ligado (DDI)
ESF,Portatil,4260511,Municipio de Sernancelhe,ESF,SF 17-117 DR,SF 17-117,1,Douro,S_F_DEZASETE_SERNANCELHE,Ligado (DDI)
ESF,Portatil,4260512,ADRLU-Lobos Uivam,ESF,SF 18-117 DR,SF 18-117,1,Douro,S_F_DEZOITO_MOIMENTA_DA_BEIRA,Ligado (DDI)
ESF,Portatil,4260513,Associação Florestal de Compartes de Vilar de Ferreiros,ESF,SF 25-115 AV,SF 25-115,1,Ave,S_F_VINTE_E_CINCO_MONDIM_DE_BASTOS,Ligado (COD_EQUIPA)
ESF,Portatil,4260514,Município de Boticas,ESF,SF 25-118 AT,SF 25-118,1,Alto Tâmega e Barroso,S_F_VINTE_E_CINCO_BOTICAS,Ligado (DDI)
ESF,Portatil,4260515,Município de Mondim de Basto,ESF,SF 27-115 AV,SF 27-115,1,Ave,S_F_VINTE_E_SETE_MONDIM_DE_BASTOS,Ligado (DDI)
ESF,Portatil,4260516,AFACC - Associação Florestal e Ambiental do Concelho de Chaves,ESF,SF 27-118 AT,SF 27-118,1,Alto Tâmega e Barroso,S_F_VINTE_E_SETE_CHAVES,Ligado (DDI)
ESF,Portatil,4260517,Conselho Directivo de Compartes dos Baldios da Freguesia de Bilhó,ESF,SF 30-115 AV,SF 30-115,1,Ave,S_F_TRINTA_MONDIM_DE_BASTOS,Ligado (COD_EQUIPA)
ESF,Portatil,4260518,Freguesia de Borbela e Lamas de Olo,ESF,SF 32-115 DR,SF 32-115,1,Douro,S_F_TRINTA_E_DOIS_VILA_REAL,Ligado (DDI)
ESF,Portatil,4260519,Município de Valpaços,ESF,SF 41-118 AT,SF 41-118,1,Alto Tâmega e Barroso,S_F_QUARENTA_E_UM_VALPAÇOS,Ligado (COD_EQUIPA)
ESF,Portatil,4260520,Município de Valpaços,ESF,SF 42-118 AT,SF 42-118,1,Alto Tâmega e Barroso,S_F_QUARENTA_E_DOIS_VALPAÇOS,Ligado (DDI)
ESF,Portatil,4260521,Município de Boticas,ESF,SF 43-118 AT,SF 43-118,1,Alto Tâmega e Barroso,S_F_QUARENTA_E_TRES_BOTICAS,Ligado (COD_EQUIPA)
ESF,Portatil,4260522,Freguesia de Venda Nova e Pondras,ESF,SF 47-118 AT,SF 47-118,1,Alto Tâmega e Barroso,S_F_QUARENTA_E_SETE_MONTALEGRE,Ligado (COD_EQUIPA)
BSF,Portatil,4260523,Comunidade Intermunicipal do Alto Tâmega - BRIG-2-118,BSF,SF 50-118 AT,SF 50-118,1,Alto Tâmega e Barroso,BRIGADA_DOIS_CIM_ALTO_TÂMEGA,Ligado (DDI)
BSF,Portatil,4260524,Comunidade Intermunicipal do Alto Tâmega - BRIG-2-118,BSF,SF 51-118 AT,SF 51-118,1,Alto Tâmega e Barroso,BRIGADA_DOIS_CIM_ALTO_TÂMEGA,Ligado (DDI)
BSF,Portatil,4260525,Comunidade Intermunicipal do Alto Tâmega - BRIG-2-118,BSF,SF 52-118 AT,SF 52-118,1,Alto Tâmega e Barroso,BRIGADA_DOIS_CIM_ALTO_TÂMEGA,Ligado (DDI)
ESF,Portatil,4260526,Conselho Directivo dos Baldios de Couto de Dornelas,ESF,SF 02-118 AT,SF 02-118,1,Alto Tâmega e Barroso,S_F_DOIS_BOTICAS,Ligado (DDI)
ESF,Viatura,4260527,Conselho Directivo dos Baldios de Couto de Dornelas,ESF,SF 02-118.2 AT,SF 02-118,1,Alto Tâmega e Barroso,S_F_DOIS_BOTICAS,Ligado (DDI)
ESF,Portatil,4260528,Conselho Directivo de Baldios de Covelães,ESF,SF 04-118 AT,SF 04-118,1,Alto Tâmega e Barroso,S_F_QUATRO_MONTALEGRE,Ligado (DDI)
ESF,Viatura,4260529,Freguesia de Sezelhe e Covelães,ESF,SF 04-118.2 AT,SF 04-118,1,Alto Tâmega e Barroso,S_F_QUATRO_MONTALEGRE,Ligado (DDI)
ESF,Portatil,4260530,Conselho Directivo dos Baldios de Pitões das Júnias,ESF,SF 05-118 AT,SF 05-118,1,Alto Tâmega e Barroso,S_F_CINCO_MONTALEGRE,Ligado (DDI)
ESF,Viatura,4260531,Conselho Directivo dos Baldios de Pitões das Júnias,ESF,SF 05-118.2 AT,SF 05-118,1,Alto Tâmega e Barroso,S_F_CINCO_MONTALEGRE,Ligado (DDI)
ESF,Portatil,4260532,Conselho Directivo dos Baldios de Fafião,ESF,SF 07-118 AT,SF 07-118,1,Alto Tâmega e Barroso,S_F_SETE_MONTALEGRE,Ligado (DDI)
ESF,Viatura,4260533,Conselho Directivo dos Baldios de Fafião,ESF,SF 07-118.2 AT,SF 07-118,1,Alto Tâmega e Barroso,S_F_SETE_MONTALEGRE,Ligado (DDI)
ESF,Portatil,4260534,Associação Florestal de Ribeira de Pena,ESF,SF 14-115 AT,SF 14-115,1,Alto Tâmega e Barroso,S_F_CATORZE_RIBEIRA_DE_PENA,Ligado (DDI)
ESF,Viatura,4260535,Associação Florestal de Ribeira de Pena,ESF,SF 14-115.2 AT,SF 14-115,1,Alto Tâmega e Barroso,S_F_CATORZE_RIBEIRA_DE_PENA,Ligado (DDI)
ESF,Portatil,4260536,AGUIARFLORESTA - Associação Florestal e Ambiental do Concelho de Vila Pouca de Aguiar,ESF,SF 15-118 AT,SF 15-118,1,Alto Tâmega e Barroso,S_F_QUINZE_VILA_POUCA_DE_AGUIAR,Ligado (DDI)
ESF,Viatura,4260537,AGUIARFLORESTA - Associação Florestal e Ambiental do Concelho de Vila Pouca de Aguiar,ESF,SF 15-118.2 AT,SF 15-118,1,Alto Tâmega e Barroso,S_F_QUINZE_VILA_POUCA_DE_AGUIAR,Ligado (DDI)
ESF,Portatil,4260538,Associação Agro Florestal das Terras do Barroso,ESF,SF 17-118 AT,SF 17-118,1,Alto Tâmega e Barroso,S_F_TREZE_MONTALEGRE,Ligado (COD_EQUIPA)
ESF,Viatura,4260539,Associação Agro Florestal das Terras do Barroso,ESF,SF 17-118.2 AT,SF 17-118,1,Alto Tâmega e Barroso,S_F_TREZE_MONTALEGRE,Ligado (COD_EQUIPA)
ESF,Viatura,4260540,Associação Florestal de Ribeira de Pena,ESF,SF 18-115 AT,SF 18-115,1,Alto Tâmega e Barroso,S_F_DEZOITO_RIBEIRA_DE_PENA,Ligado (DDI)
ESF,Portatil,4260541,Associação Florestal de Ribeira de Pena,ESF,SF 18-115.2 AT,SF 18-115,1,Alto Tâmega e Barroso,S_F_DEZOITO_RIBEIRA_DE_PENA,Ligado (DDI)
ESF,Portatil,4260542,CAPOLIB - Cooperativa dos Agricultores de Boticas,ESF,SF 18-118 AT,SF 18-118,1,Alto Tâmega e Barroso,S_F_DEZOITO_BOTICAS,Ligado (DDI)
ESF,Viatura,4260543,CAPOLIB - Cooperativa dos Agricultores de Boticas,ESF,SF 18-118.2 AT,SF 18-118,1,Alto Tâmega e Barroso,S_F_DEZOITO_BOTICAS,Ligado (DDI)
ESF,Viatura,4260544,Associação Florestal de Ribeira de Pena,ESF,SF 19-115 AT,SF 19-115,1,Alto Tâmega e Barroso,S_F_DEZANOVE_RIBEIRA_DE_PENA,Ligado (DDI)
ESF,Portatil,4260545,Associação Florestal de Ribeira de Pena,ESF,SF 19-115.2 AT,SF 19-115,1,Alto Tâmega e Barroso,S_F_DEZANOVE_RIBEIRA_DE_PENA,Ligado (DDI)
